_id,Taxable Year,Zip Code,State,City,County,Returns,California AGI,Total Tax Liability
1573,2022,94904,CA,Greenbrae,Marin,"5,851","2,568,886,556","188,148,793"
1574,2022,94912,CA,San Rafael,Marin,483,"47,578,756","2,354,287"
1575,2022,94913,CA,San Rafael,Marin,105,"8,622,263","357,749"
1576,2022,94914,CA,Kentfield,Marin,136,"29,438,369","2,098,793"
1577,2022,94915,CA,San Rafael,Marin,345,"29,785,484","1,369,234"
1578,2022,94920,CA,Belvedere Tiburon,Marin,"5,962","4,009,847,501","325,307,668"
1579,2022,94922,CA,Bodega,Sonoma,185,"16,368,126","772,330"
1580,2022,94923,CA,Bodega Bay,Sonoma,686,"95,877,102","5,425,757"
1581,2022,94924,CA,Bolinas,Marin,560,"56,309,953","3,151,047"
1582,2022,94925,CA,Corte Madera,Marin,"4,578","1,301,232,579","87,916,180"
1583,2022,94927,CA,Rohnert Park,Sonoma,323,"19,390,524","616,523"
1584,2022,94928,CA,Rohnert Park,Sonoma,"21,774","1,726,999,095","63,619,484"
1585,2022,94929,CA,Dillon Beach,Marin,96,"15,856,378","772,682"
1586,2022,94930,CA,Fairfax,Marin,"4,067","650,510,040","37,677,575"
1587,2022,94931,CA,Cotati,Sonoma,"4,669","428,388,866","17,253,712"
1588,2022,94933,CA,Forest Knolls,Marin,421,"43,049,435","2,069,309"
1589,2022,94937,CA,Inverness,Marin,507,"69,119,378","3,722,929"
1590,2022,94938,CA,Lagunitas,Marin,331,"34,110,256","1,528,404"
1591,2022,94939,CA,Larkspur,Marin,"3,469","1,189,040,238","92,155,476"
1592,2022,94940,CA,Marshall,Marin,74,"15,940,884","596,026"
1593,2022,94941,CA,Mill Valley,Marin,"14,349","5,324,137,589","389,279,569"
1594,2022,94942,CA,Mill Valley,Marin,459,"75,554,009","4,889,630"
1595,2022,94945,CA,Novato,Marin,"8,530","1,230,098,517","66,273,155"
1596,2022,94946,CA,Nicasio,Marin,291,"74,694,580","5,476,020"
1597,2022,94947,CA,Novato,Marin,"11,636","1,577,478,202","82,632,390"
1598,2022,94948,CA,Novato,Marin,549,"63,257,385","3,460,335"
1599,2022,94949,CA,Novato,Marin,"8,357","1,343,557,617","78,980,713"
1600,2022,94950,CA,Olema,Marin,44,"4,440,822","194,814"
1601,2022,94951,CA,Penngrove,Sonoma,"2,092","253,724,309","12,837,333"
1602,2022,94952,CA,Petaluma,Sonoma,"15,443","2,036,809,626","104,486,705"
1603,2022,94953,CA,Petaluma,Sonoma,412,"52,134,286","2,972,942"
1604,2022,94954,CA,Petaluma,Sonoma,"18,133","1,915,586,081","85,308,197"
1605,2022,94955,CA,Petaluma,Sonoma,209,"24,259,053","909,311"
1606,2022,94956,CA,Point Reyes Station,Marin,676,"89,379,577","4,873,168"
1607,2022,94957,CA,Ross,Marin,"1,028","1,026,454,979","75,182,523"
1608,2022,94960,CA,San Anselmo,Marin,"6,947","1,767,257,285","117,047,949"
1609,2022,94963,CA,San Geronimo,Marin,284,"46,863,015","2,677,344"
1610,2022,94964,CA,San Quentin,Marin,155,"19,209,182","812,534"
1611,2022,94965,CA,Sausalito,Marin,"5,668","1,286,144,501","88,751,005"
1612,2022,94966,CA,Sausalito,Marin,342,"55,344,544","3,824,185"
1613,2022,94970,CA,Stinson Beach,Marin,262,"68,494,767","5,179,428"
1614,2022,94971,CA,Tomales,Marin,201,"16,243,206","695,380"
1615,2022,94972,CA,Valley Ford,Sonoma,185,"14,177,386","528,355"
1616,2022,94973,CA,Woodacre,Marin,717,"106,183,169","6,119,623"
1617,2022,94975,CA,Petaluma,Sonoma,353,"53,427,682","3,251,921"
1618,2022,94976,CA,Corte Madera,Marin,139,"20,630,179","1,215,029"
1619,2022,94977,CA,Larkspur,Marin,155,"29,277,535","1,820,685"
1620,2022,94978,CA,Fairfax,Marin,201,"20,993,467","1,187,504"
1621,2022,94979,CA,San Anselmo,Marin,210,"10,776,240","1,500,865"
1622,2022,95001,CA,Aptos,Santa Cruz,813,"96,969,459","4,728,601"
1623,2022,95002,CA,Alviso,Santa Clara,983,"100,753,849","4,895,249"
1624,2022,95003,CA,Aptos,Santa Cruz,"11,305","1,706,184,396","96,694,665"
1625,2022,95004,CA,Aromas,Monterey,"1,850","189,037,771","7,527,367"
1626,2022,95005,CA,Ben Lomond,Santa Cruz,"2,881","357,341,728","17,662,205"
1627,2022,95006,CA,Boulder Creek,Santa Cruz,"3,865","445,092,058","21,608,478"
1628,2022,95007,CA,Brookdale,Santa Cruz,286,"26,797,166","1,255,406"
1629,2022,95008,CA,Campbell,Santa Clara,"22,485","4,285,853,191","278,015,016"
1630,2022,95009,CA,Campbell,Santa Clara,216,"32,965,544","1,356,123"
1631,2022,95010,CA,Capitola,Santa Cruz,"4,969","551,607,052","29,039,205"
1632,2022,95011,CA,Campbell,Santa Clara,469,"60,209,863","3,750,884"
1633,2022,95012,CA,Castroville,Monterey,"4,958","251,764,259","5,578,889"
1634,2022,95013,CA,Coyote,Santa Clara,75,"8,230,151","532,264"
1635,2022,95014,CA,Cupertino,Santa Clara,"27,042","8,580,254,911","686,656,795"
1636,2022,95015,CA,Cupertino,Santa Clara,459,"113,351,453","8,852,400"
1637,2022,95017,CA,Davenport,Santa Cruz,312,"32,362,691","1,684,335"
1638,2022,95018,CA,Felton,Santa Cruz,"3,715","401,438,942","19,472,356"
1639,2022,95019,CA,Freedom,Santa Cruz,"3,542","184,923,212","4,277,840"
1640,2022,95020,CA,Gilroy,Santa Clara,"28,730","3,213,599,822","152,376,103"
1641,2022,95021,CA,Gilroy,Santa Clara,"1,162","90,280,379","3,397,726"
1642,2022,95023,CA,Hollister,San Benito,"26,435","2,298,762,985","83,688,046"
1643,2022,95024,CA,Hollister,San Benito,933,"69,781,756","2,622,416"
1644,2022,95030,CA,Los Gatos,Santa Clara,"6,276","3,634,549,796","321,512,561"
1645,2022,95031,CA,Los Gatos,Santa Clara,599,"152,167,862","9,516,526"
1646,2022,95032,CA,Los Gatos,Santa Clara,"12,828","5,321,514,123","364,451,168"
1647,2022,95033,CA,Los Gatos,Santa Cruz,"4,029","1,143,736,506","86,574,158"
1648,2022,95035,CA,Milpitas,Santa Clara,"38,523","6,003,976,493","357,801,193"
1649,2022,95036,CA,Milpitas,Santa Clara,406,"48,248,644","2,365,057"
1650,2022,95037,CA,Morgan Hill,Santa Clara,"23,852","4,057,498,370","242,831,081"
1651,2022,95038,CA,Morgan Hill,Santa Clara,774,"78,058,819","3,090,686"
1652,2022,95039,CA,Moss Landing,Monterey,721,"46,921,454","1,307,123"
1653,2022,95041,CA,Mount Hermon,Santa Cruz,296,"27,256,818","1,100,068"
1654,2022,95042,CA,New Almaden,Santa Clara,34,"4,952,040","250,331"
1655,2022,95043,CA,Paicines,San Benito,252,"23,005,305","940,721"
1656,2022,95044,CA,Redwood Estates,Santa Clara,119,"15,309,089","825,817"
1657,2022,95045,CA,San Juan Bautista,San Benito,"2,059","198,098,767","8,039,935"
1658,2022,95046,CA,San Martin,Santa Clara,"3,152","423,149,425","24,081,366"
1659,2022,95050,CA,Santa Clara,Santa Clara,"17,821","2,714,416,559","163,426,113"
1660,2022,95051,CA,Santa Clara,Santa Clara,"30,178","5,960,269,336","400,067,773"
1661,2022,95052,CA,Santa Clara,Santa Clara,212,"20,600,207","1,235,687"
1662,2022,95053,CA,Santa Clara,Santa Clara,48,"3,408,955","173,475"
1663,2022,95054,CA,Santa Clara,Santa Clara,"13,150","2,808,479,797","195,220,591"
1664,2022,95055,CA,Santa Clara,Santa Clara,381,"39,927,069","2,059,802"
1665,2022,95056,CA,Santa Clara,Santa Clara,210,"45,389,007","3,084,949"
1666,2022,95060,CA,Santa Cruz,Santa Cruz,"19,422","2,505,156,445","144,001,032"
1667,2022,95061,CA,Santa Cruz,Santa Cruz,541,"45,469,691","2,071,730"
1668,2022,95062,CA,Santa Cruz,Santa Cruz,"16,969","1,960,003,945","107,694,747"
1669,2022,95063,CA,Santa Cruz,Santa Cruz,682,"65,947,178","3,119,109"
1670,2022,95064,CA,Santa Cruz,Santa Cruz,554,"46,799,101","2,036,019"
1671,2022,95065,CA,Santa Cruz,Santa Cruz,"3,877","552,290,757","33,293,315"
1672,2022,95066,CA,Scotts Valley,Santa Cruz,"7,054","1,198,617,812","71,748,990"
1673,2022,95067,CA,Scotts Valley,Santa Cruz,419,"48,123,735","2,466,008"
1674,2022,95070,CA,Saratoga,Santa Clara,"15,712","7,830,314,957","670,799,107"
1675,2022,95071,CA,Saratoga,Santa Clara,74,"21,326,404","1,731,123"
1676,2022,95073,CA,Soquel,Santa Cruz,"5,370","765,869,638","43,648,376"
1677,2022,95075,CA,Tres Pinos,San Benito,328,"56,555,008","3,172,339"
1678,2022,95076,CA,Watsonville,Santa Cruz,"34,902","2,564,710,417","86,033,847"
1679,2022,95077,CA,Watsonville,Santa Cruz,"1,704","111,509,472","4,356,611"
1680,2022,95103,CA,San Jose,Santa Clara,71,"8,368,750","552,446"
1681,2022,95106,CA,San Jose,Santa Clara,109,"8,689,288","398,664"
1682,2022,95108,CA,San Jose,Santa Clara,56,"4,438,071","179,230"
1683,2022,95109,CA,San Jose,Santa Clara,250,"19,654,591","823,527"
1684,2022,95110,CA,San Jose,Santa Clara,"9,180","1,028,190,811","55,024,516"
1685,2022,95111,CA,San Jose,Santa Clara,"27,194","1,978,718,194","70,201,140"
1686,2022,95112,CA,San Jose,Santa Clara,"24,264","2,292,285,033","115,292,438"
1687,2022,95113,CA,San Jose,Santa Clara,"1,550","242,185,394","15,042,534"
1688,2022,95116,CA,San Jose,Santa Clara,"21,483","1,371,145,636","43,281,857"
1689,2022,95117,CA,San Jose,Santa Clara,"13,072","1,648,804,603","95,877,940"
1690,2022,95118,CA,San Jose,Santa Clara,"14,436","2,367,506,397","142,947,285"
1691,2022,95119,CA,San Jose,Santa Clara,"5,190","787,232,948","43,880,277"
1692,2022,95120,CA,San Jose,Santa Clara,"17,331","5,355,610,748","394,174,009"
1693,2022,95121,CA,San Jose,Santa Clara,"18,321","1,773,240,517","87,378,149"
1694,2022,95122,CA,San Jose,Santa Clara,"24,797","1,584,751,785","48,238,319"
1695,2022,95123,CA,San Jose,Santa Clara,"31,706","4,138,741,120","219,978,167"
1696,2022,95124,CA,San Jose,Santa Clara,"21,897","4,789,858,493","321,705,331"
1697,2022,95125,CA,San Jose,Santa Clara,"24,857","5,630,231,214","388,205,019"
1698,2022,95126,CA,San Jose,Santa Clara,"17,981","2,710,277,590","169,329,336"
1699,2022,95127,CA,San Jose,Santa Clara,"28,654","2,553,774,355","109,626,658"
1700,2022,95128,CA,San Jose,Santa Clara,"16,174","2,236,737,219","132,401,735"
1701,2022,95129,CA,San Jose,Santa Clara,"17,991","4,177,192,558","299,046,120"
1702,2022,95130,CA,San Jose,Santa Clara,"6,086","1,149,017,868","75,874,770"
1703,2022,95131,CA,San Jose,Santa Clara,"15,169","2,177,738,324","128,047,470"
1704,2022,95132,CA,San Jose,Santa Clara,"19,591","2,601,538,442","144,352,551"
1705,2022,95133,CA,San Jose,Santa Clara,"14,044","1,651,349,323","84,525,879"
1706,2022,95134,CA,San Jose,Santa Clara,"15,730","2,933,847,550","190,360,591"
1707,2022,95135,CA,San Jose,Santa Clara,"9,816","2,183,130,203","149,189,169"
1708,2022,95136,CA,San Jose,Santa Clara,"21,411","2,843,412,758","156,252,996"
1709,2022,95138,CA,San Jose,Santa Clara,"8,915","2,321,656,760","170,306,421"
1710,2022,95139,CA,San Jose,Santa Clara,"3,067","456,268,854","25,031,041"
1711,2022,95140,CA,Mount Hamilton,Santa Clara,186,"28,874,912","1,905,012"
1712,2022,95141,CA,San Jose,Santa Clara,16,"5,093,977","349,835"
1713,2022,95148,CA,San Jose,Santa Clara,"22,102","2,688,007,255","141,601,330"
1714,2022,95150,CA,San Jose,Santa Clara,474,"59,613,670","3,028,242"
1715,2022,95151,CA,San Jose,Santa Clara,654,"38,720,603","1,153,114"
1716,2022,95152,CA,San Jose,Santa Clara,271,"22,517,668","1,023,992"
1717,2022,95153,CA,San Jose,Santa Clara,378,"33,110,132","1,385,680"
1718,2022,95154,CA,San Jose,Santa Clara,294,"48,129,756","2,102,084"
1719,2022,95155,CA,San Jose,Santa Clara,141,"16,376,431","958,536"
1720,2022,95156,CA,San Jose,Santa Clara,327,"22,794,277","886,690"
1721,2022,95157,CA,San Jose,Santa Clara,262,"46,294,894","2,824,167"
1722,2022,95158,CA,San Jose,Santa Clara,281,"27,768,135","1,257,757"
1723,2022,95159,CA,San Jose,Santa Clara,377,"33,214,279","1,558,302"
1724,2022,95160,CA,San Jose,Santa Clara,231,"56,212,539","3,302,759"
1725,2022,95161,CA,San Jose,Santa Clara,693,"70,723,647","3,430,508"
1726,2022,95164,CA,San Jose,Santa Clara,145,"24,618,321","1,546,250"
1727,2022,95170,CA,San Jose,Santa Clara,71,"10,203,559","456,559"
1728,2022,95172,CA,San Jose,Santa Clara,57,"4,598,365","203,400"
1729,2022,95173,CA,San Jose,Santa Clara,274,"23,755,025","904,580"
1730,2022,95201,CA,Stockton,San Joaquin,338,"23,126,014","748,957"
1731,2022,95202,CA,Stockton,San Joaquin,"1,848","78,436,331","1,835,963"
1732,2022,95203,CA,Stockton,San Joaquin,"6,186","301,832,799","7,332,916"
1733,2022,95204,CA,Stockton,San Joaquin,"12,977","802,282,384","23,209,192"
1734,2022,95205,CA,Stockton,San Joaquin,"15,243","588,430,027","9,790,344"
1735,2022,95206,CA,Stockton,San Joaquin,"28,453","1,399,911,186","26,482,912"
1736,2022,95207,CA,Stockton,San Joaquin,"20,417","1,225,209,822","34,215,342"
1737,2022,95208,CA,Stockton,San Joaquin,339,"31,896,123","1,027,377"
1738,2022,95209,CA,Stockton,San Joaquin,"19,311","1,329,693,238","40,677,258"
1739,2022,95210,CA,Stockton,San Joaquin,"16,124","736,986,851","13,379,389"
1740,2022,95211,CA,Stockton,San Joaquin,30,"1,304,548","34,769"
1741,2022,95212,CA,Stockton,San Joaquin,"13,027","966,769,866","32,481,906"
1742,2022,95213,CA,Stockton,San Joaquin,249,"16,507,158","501,878"
1743,2022,95215,CA,Stockton,San Joaquin,"9,259","507,142,053","12,598,927"
1744,2022,95219,CA,Stockton,San Joaquin,"13,349","1,507,466,661","70,093,982"
1745,2022,95220,CA,Acampo,San Joaquin,"3,065","302,403,015","12,487,629"
1746,2022,95221,CA,Altaville,Calaveras,564,"44,918,716","2,162,965"
1747,2022,95222,CA,Angels Camp,Calaveras,"1,913","152,678,493","5,859,288"
1748,2022,95223,CA,Arnold,Calaveras,"1,621","134,731,398","5,737,254"
1749,2022,95224,CA,Avery,Calaveras,220,"13,285,998","399,487"
1750,2022,95225,CA,Burson,Calaveras,307,"20,526,488","676,672"
1751,2022,95226,CA,Campo Seco,Calaveras,22,"1,325,954","47,270"
1752,2022,95227,CA,Clements,San Joaquin,480,"60,667,116","3,891,433"
1753,2022,95228,CA,Copperopolis,Calaveras,"2,162","206,807,727","8,145,527"
1754,2022,95230,CA,Farmington,San Joaquin,314,"25,649,780","1,000,911"
1755,2022,95231,CA,French Camp,San Joaquin,"1,615","87,080,960","2,441,612"
1756,2022,95232,CA,Glencoe,Calaveras,102,"6,622,276","212,126"
1757,2022,95233,CA,Hathaway Pines,Calaveras,166,"10,454,066","307,189"
1758,2022,95234,CA,Holt,San Joaquin,96,"4,012,475","158,739"
1759,2022,95236,CA,Linden,San Joaquin,"2,425","226,072,742","9,083,595"
1760,2022,95237,CA,Lockeford,San Joaquin,"1,757","122,924,956","4,182,246"
1761,2022,95240,CA,Lodi,San Joaquin,"19,055","1,278,096,237","42,622,781"
1762,2022,95241,CA,Lodi,San Joaquin,956,"74,914,156","3,007,838"
1763,2022,95242,CA,Lodi,San Joaquin,"13,095","1,218,313,504","49,641,617"
1764,2022,95245,CA,Mokelumne Hill,Calaveras,803,"51,517,447","1,668,026"
1765,2022,95246,CA,Mountain Ranch,Calaveras,631,"37,462,874","1,211,855"
1766,2022,95247,CA,Murphys,Calaveras,"2,072","172,808,034","7,279,391"
1767,2022,95248,CA,Rail Road Flat,Calaveras,160,"7,189,500","152,737"
1768,2022,95249,CA,San Andreas,Calaveras,"1,567","93,460,302","2,953,897"
1769,2022,95251,CA,Vallecito,Calaveras,296,"19,453,520","732,140"
1770,2022,95252,CA,Valley Springs,Calaveras,"6,257","488,935,690","16,310,086"
1771,2022,95253,CA,Victor,San Joaquin,334,"26,388,647","676,151"
1772,2022,95254,CA,Wallace,Calaveras,324,"31,517,047","1,260,800"
1773,2022,95255,CA,West Point,Calaveras,683,"36,287,946","952,323"
1774,2022,95257,CA,Wilseyville,Calaveras,175,"11,294,716","387,737"
1775,2022,95258,CA,Woodbridge,San Joaquin,"2,368","252,016,427","10,751,605"
1776,2022,95267,CA,Stockton,San Joaquin,386,"33,879,444","1,272,634"
1777,2022,95269,CA,Stockton,San Joaquin,668,"44,830,367","1,261,351"
1778,2022,95301,CA,Atwater,Merced,"16,169","1,016,168,921","28,760,634"
1779,2022,95303,CA,Ballico,Merced,357,"21,470,546","796,076"
1780,2022,95304,CA,Tracy,San Joaquin,"6,150","720,755,886","35,436,746"
1781,2022,95305,CA,Big Oak Flat,Tuolumne,134,"7,306,866","230,080"
1782,2022,95306,CA,Catheys Valley,Mariposa,386,"30,529,772","1,111,776"
1783,2022,95307,CA,Ceres,Stanislaus,"18,985","1,029,105,294","24,135,770"
1784,2022,95309,CA,Chinese Camp,Tuolumne,96,"7,525,442","258,156"
1785,2022,95310,CA,Columbia,Tuolumne,954,"69,101,777","2,549,860"
1786,2022,95311,CA,Coulterville,Mariposa,727,"37,843,367","990,159"
1787,2022,95312,CA,Cressey,Merced,135,"7,396,072","185,619"
1788,2022,95313,CA,Crows Landing,Stanislaus,532,"31,982,728","971,638"
1789,2022,95315,CA,Delhi,Merced,"5,168","251,707,482","4,766,490"
1790,2022,95316,CA,Denair,Stanislaus,"3,073","303,590,908","11,335,204"
1791,2022,95317,CA,El Nido,Merced,311,"22,083,706","1,112,404"
1792,2022,95318,CA,El Portal,Mariposa,227,"15,121,866","584,694"
1793,2022,95319,CA,Empire,Stanislaus,870,"37,502,567","857,492"
1794,2022,95320,CA,Escalon,San Joaquin,"5,556","502,516,373","22,771,064"
1795,2022,95321,CA,Groveland,Tuolumne,"1,576","116,423,561","4,621,094"
1796,2022,95322,CA,Gustine,Merced,"4,086","224,097,881","5,436,839"
1797,2022,95323,CA,Hickman,Stanislaus,519,"42,056,006","1,647,793"
1798,2022,95324,CA,Hilmar,Merced,"3,173","229,667,970","6,950,936"
1799,2022,95325,CA,Hornitos,Mariposa,42,"2,924,269","115,088"
1800,2022,95326,CA,Hughson,Stanislaus,"4,676","388,884,505","14,005,332"
1801,2022,95327,CA,Jamestown,Tuolumne,"2,532","165,393,347","5,226,288"
1802,2022,95328,CA,Keyes,Stanislaus,"1,815","90,535,714","1,849,708"
1803,2022,95329,CA,La Grange,Stanislaus,"1,107","69,623,015","2,285,548"
1804,2022,95330,CA,Lathrop,San Joaquin,"14,355","1,343,745,193","51,355,792"
1805,2022,95333,CA,Le Grand,Merced,"1,097","56,888,134","1,713,882"
1806,2022,95334,CA,Livingston,Merced,"6,982","352,734,409","7,002,298"
1807,2022,95335,CA,Long Barn,Tuolumne,126,"7,106,588","218,358"
1808,2022,95336,CA,Manteca,San Joaquin,"21,626","1,581,433,758","48,917,134"
1809,2022,95337,CA,Manteca,San Joaquin,"21,053","1,730,945,445","61,045,607"
1810,2022,95338,CA,Mariposa,Mariposa,"4,243","289,264,197","9,905,235"
1811,2022,95340,CA,Merced,Merced,"14,328","1,048,758,783","37,430,074"
1812,2022,95341,CA,Merced,Merced,"12,617","544,946,793","10,079,150"
1813,2022,95343,CA,Merced,Merced,19,"171,923",284
1814,2022,95344,CA,Merced,Merced,403,"22,657,567","953,092"
1815,2022,95345,CA,Midpines,Mariposa,298,"15,992,375","472,183"
1816,2022,95346,CA,Mi Wuk Village,Tuolumne,412,"29,838,133","982,480"
1817,2022,95347,CA,Moccasin,Tuolumne,42,"4,429,155","196,970"
1818,2022,95348,CA,Merced,Merced,"14,337","754,751,208","20,134,506"
1819,2022,95350,CA,Modesto,Stanislaus,"22,668","1,420,881,544","41,613,773"
1820,2022,95351,CA,Modesto,Stanislaus,"17,823","792,156,397","13,684,161"
1821,2022,95352,CA,Modesto,Stanislaus,276,"19,383,956","680,008"
1822,2022,95353,CA,Modesto,Stanislaus,357,"35,115,896","2,323,374"
1823,2022,95354,CA,Modesto,Stanislaus,"10,449","50,793,332","19,305,008"
1824,2022,95355,CA,Modesto,Stanislaus,"26,579","2,009,164,869","71,137,524"
1825,2022,95356,CA,Modesto,Stanislaus,"14,715","1,477,263,152","69,092,734"
1826,2022,95357,CA,Modesto,Stanislaus,"5,928","478,273,628","20,421,879"
1827,2022,95358,CA,Modesto,Stanislaus,"12,696","755,014,536","21,560,635"
1828,2022,95360,CA,Newman,Stanislaus,"5,536","308,830,406","6,879,059"
1829,2022,95361,CA,Oakdale,Stanislaus,"14,788","1,290,413,904","47,875,962"
1830,2022,95363,CA,Patterson,Stanislaus,"12,582","808,133,289","22,889,100"
1831,2022,95364,CA,Pinecrest,Tuolumne,88,"5,813,918","242,091"
1832,2022,95365,CA,Planada,Merced,"1,772","71,801,151","978,761"
1833,2022,95366,CA,Ripon,San Joaquin,"8,140","930,298,944","40,809,925"
1834,2022,95367,CA,Riverbank,Stanislaus,"10,938","579,493,548","19,767,457"
1835,2022,95368,CA,Salida,Stanislaus,"6,390","481,607,593","15,774,930"
1836,2022,95369,CA,Snelling,Merced,326,"20,185,233","568,131"
1837,2022,95370,CA,Sonora,Tuolumne,"11,592","861,479,315","29,963,219"
1838,2022,95372,CA,Soulsbyville,Tuolumne,"1,075","75,201,980","2,291,177"
1839,2022,95373,CA,Standard,Tuolumne,82,"7,082,754","306,957"
1840,2022,95374,CA,Stevinson,Merced,686,"35,111,561","918,398"
1841,2022,95376,CA,Tracy,San Joaquin,"23,697","1,684,169,624","54,356,238"
1842,2022,95377,CA,Tracy,San Joaquin,"17,003","1,812,092,696","78,419,694"
1843,2022,95378,CA,Tracy,San Joaquin,416,"31,391,606","1,329,428"
1844,2022,95379,CA,Tuolumne,Tuolumne,"1,629","109,324,256","3,244,077"
1845,2022,95380,CA,Turlock,Stanislaus,"16,573","938,233,318","25,061,658"
1846,2022,95381,CA,Turlock,Stanislaus,857,"60,955,086","1,996,790"
1847,2022,95382,CA,Turlock,Stanislaus,"16,290","1,362,839,103","48,777,389"
1848,2022,95383,CA,Twain Harte,Tuolumne,"1,860","155,157,770","5,848,325"
1849,2022,95385,CA,Vernalis,San Joaquin,123,"7,026,462","171,243"
1850,2022,95386,CA,Waterford,Stanislaus,"4,421","312,788,341","10,494,194"
1851,2022,95387,CA,Westley,Stanislaus,536,"17,022,179","364,802"
1852,2022,95388,CA,Winton,Merced,"5,342","241,543,784","4,234,033"
1853,2022,95389,CA,Yosemite National Park,Mariposa,498,"25,556,085","644,847"
1854,2022,95391,CA,Tracy,San Joaquin,"9,494","1,571,257,890","82,451,154"
1855,2022,95401,CA,Santa Rosa,Sonoma,"17,062","1,329,694,552","47,588,822"
1856,2022,95402,CA,Santa Rosa,Sonoma,"1,129","101,144,571","4,609,586"
1857,2022,95403,CA,Santa Rosa,Sonoma,"20,999","2,014,443,311","85,847,106"
1858,2022,95404,CA,Santa Rosa,Sonoma,"18,212","2,183,613,115","109,414,591"
1859,2022,95405,CA,Santa Rosa,Sonoma,"10,853","1,133,028,884","51,517,409"
1860,2022,95406,CA,Santa Rosa,Sonoma,431,"53,415,790","2,883,840"
1861,2022,95407,CA,Santa Rosa,Sonoma,"18,408","1,111,341,324","28,769,119"
1862,2022,95409,CA,Santa Rosa,Sonoma,"13,457","1,480,723,231","70,347,071"
1863,2022,95410,CA,Albion,Mendocino,392,"25,907,633","999,574"
1864,2022,95412,CA,Annapolis,Sonoma,123,"6,469,492","168,139"
1865,2022,95415,CA,Boonville,Mendocino,630,"39,285,409","1,133,065"
1866,2022,95416,CA,Boyes Hot Springs,Sonoma,818,"47,797,147","1,001,779"
1867,2022,95417,CA,Branscomb,Mendocino,41,"1,884,195","59,711"
1868,2022,95418,CA,Calpella,Mendocino,168,"8,159,811","155,939"
1869,2022,95419,CA,Camp Meeker,Sonoma,115,"9,484,531","378,453"
1870,2022,95420,CA,Caspar,Mendocino,88,"8,446,645","420,157"
1871,2022,95421,CA,Cazadero,Sonoma,607,"41,771,712","1,645,378"
1872,2022,95422,CA,Clearlake,Lake,"4,757","193,123,709","3,553,643"
1873,2022,95423,CA,Clearlake Oaks,Lake,"1,275","58,495,437","1,541,410"
1874,2022,95424,CA,Clearlake Park,Lake,122,"5,548,221","158,457"
1875,2022,95425,CA,Cloverdale,Sonoma,"5,337","415,552,338","14,185,251"
1876,2022,95426,CA,Cobb,Lake,738,"53,709,246","1,839,951"
1877,2022,95427,CA,Comptche,Mendocino,179,"9,962,727","324,549"
1878,2022,95428,CA,Covelo,Mendocino,684,"25,536,172","676,230"
1879,2022,95429,CA,Dos Rios,Mendocino,20,"889,996","17,554"
1880,2022,95430,CA,Duncans Mills,Sonoma,85,"4,910,074","140,018"
1881,2022,95431,CA,Eldridge,Sonoma,12,"933,515","31,478"
1882,2022,95432,CA,Elk,Mendocino,177,"15,295,935","768,896"
1883,2022,95433,CA,El Verano,Sonoma,362,"30,425,946","1,430,109"
1884,2022,95435,CA,Finley,Lake,171,"8,576,700","198,945"
1885,2022,95436,CA,Forestville,Sonoma,"2,602","225,543,368","9,723,885"
1886,2022,95437,CA,Fort Bragg,Mendocino,"6,381","373,652,146","11,122,539"
1887,2022,95439,CA,Fulton,Sonoma,423,"38,014,885","1,563,118"
1888,2022,95441,CA,Geyserville,Sonoma,"1,023","110,656,425","4,896,709"
1889,2022,95442,CA,Glen Ellen,Sonoma,"1,348","247,797,530","18,564,643"
1890,2022,95443,CA,Glenhaven,Lake,83,"3,733,012","122,965"
1891,2022,95444,CA,Graton,Sonoma,673,"64,917,871","3,084,043"
1892,2022,95445,CA,Gualala,Mendocino,"1,374","119,403,193","4,950,942"
1893,2022,95446,CA,Guerneville,Sonoma,"2,177","170,321,203","8,118,226"
1894,2022,95448,CA,Healdsburg,Sonoma,"8,307","1,286,115,739","209,943,974"
1895,2022,95449,CA,Hopland,Mendocino,690,"49,692,199","2,579,132"
1896,2022,95450,CA,Jenner,Sonoma,190,"16,636,361","937,221"
1897,2022,95451,CA,Kelseyville,Lake,"4,666","289,620,688","9,664,353"
1898,2022,95452,CA,Kenwood,Sonoma,722,"117,185,922","7,648,530"
1899,2022,95453,CA,Lakeport,Lake,"4,581","302,211,957","9,570,340"
1900,2022,95454,CA,Laytonville,Mendocino,822,"31,798,134","836,021"
1901,2022,95456,CA,Littleriver,Mendocino,330,"25,351,429","952,847"
1902,2022,95457,CA,Lower Lake,Lake,"1,253","68,585,066","1,972,580"
1903,2022,95458,CA,Lucerne,Lake,970,"43,560,024","940,083"
1904,2022,95459,CA,Manchester,Mendocino,219,"14,668,589","566,979"
1905,2022,95460,CA,Mendocino,Mendocino,"1,396","137,196,954","7,424,101"
1906,2022,95461,CA,Middletown,Lake,"1,349","95,218,237","3,476,017"
1907,2022,95462,CA,Monte Rio,Sonoma,557,"43,978,757","1,914,368"
1908,2022,95463,CA,Navarro,Mendocino,48,"8,863,942","367,421"
1909,2022,95464,CA,Nice,Lake,814,"35,394,937","677,474"
1910,2022,95465,CA,Occidental,Sonoma,997,"113,862,217","6,708,476"
1911,2022,95466,CA,Philo,Mendocino,597,"39,807,281","1,658,991"
1912,2022,95467,CA,Hidden Valley L,Lake,"2,472","205,980,668","8,108,081"
