index,ZIP,County,ZIP Code Population,EV Count in Zip,ZEV Sales in County,County Population
2260,95606,yolo,230.0,8.0,1678,"220,544"
2261,95607,yolo,271.0,8.0,1678,"220,544"
2262,95608,sacramento,63052.0,1621.0,12118,"1,584,288"
2263,95609,sacramento,,4.0,12118,"1,584,288"
2264,95610,sacramento,46759.0,755.0,12118,"1,584,288"
2265,95611,sacramento,,5.0,12118,"1,584,288"
2266,95612,yolo,1519.0,27.0,1678,"220,544"
2267,95613,el dorado,0.0,15.0,1472,"192,215"
2268,95614,el dorado,4504.0,93.0,1472,"192,215"
2269,95615,sacramento,978.0,9.0,12118,"1,584,288"
2270,95615,yolo,978.0,9.0,1678,"220,544"
2271,95616,yolo,51863.0,1886.0,1678,"220,544"
2272,95616,solano,51863.0,1886.0,3350,"449,218"
2273,95617,yolo,,21.0,1678,"220,544"
2274,95618,yolo,27007.0,1545.0,1678,"220,544"
2275,95618,solano,27007.0,1545.0,3350,"449,218"
2276,95619,el dorado,6362.0,44.0,1472,"192,215"
2277,95620,solano,22367.0,549.0,3350,"449,218"
2278,95620,yolo,22367.0,549.0,1678,"220,544"
2279,95621,sacramento,41747.0,547.0,12118,"1,584,288"
2280,95623,el dorado,4725.0,78.0,1472,"192,215"
2281,95624,sacramento,68036.0,2406.0,12118,"1,584,288"
2282,95625,solano,248.0,,3350,"449,218"
2283,95626,sacramento,4974.0,111.0,12118,"1,584,288"
2284,95626,placer,4974.0,111.0,4515,"423,561"
2285,95626,sutter,4974.0,111.0,314,"97,948"
2286,95627,yolo,3935.0,29.0,1678,"220,544"
2287,95628,sacramento,43783.0,1411.0,12118,"1,584,288"
2288,95629,amador,1047.0,24.0,111,"41,811"
2289,95629,el dorado,1047.0,24.0,1472,"192,215"
2290,95630,sacramento,77952.0,4667.0,12118,"1,584,288"
2291,95631,placer,6934.0,77.0,4515,"423,561"
2292,95632,sacramento,31889.0,505.0,12118,"1,584,288"
2293,95632,san joaquin,31889.0,505.0,6359,"800,965"
2294,95633,el dorado,2653.0,48.0,1472,"192,215"
2295,95634,el dorado,3792.0,25.0,1472,"192,215"
2296,95635,el dorado,1424.0,13.0,1472,"192,215"
2297,95636,el dorado,1387.0,6.0,1472,"192,215"
2298,95637,yolo,374.0,8.0,1678,"220,544"
2299,95638,sacramento,2295.0,38.0,12118,"1,584,288"
2300,95639,sacramento,286.0,7.0,12118,"1,584,288"
2301,95640,amador,12811.0,117.0,111,"41,811"
2302,95641,sacramento,2086.0,23.0,12118,"1,584,288"
2303,95642,amador,7350.0,86.0,111,"41,811"
2304,95645,sutter,1363.0,11.0,314,"97,948"
2305,95645,colusa,1363.0,11.0,28,"22,037"
2306,95645,yolo,1363.0,11.0,1678,"220,544"
2307,95646,amador,406.0,7.0,111,"41,811"
2308,95648,placer,56597.0,2143.0,4515,"423,561"
2309,95650,placer,13314.0,625.0,4515,"423,561"
2310,95651,el dorado,623.0,22.0,1472,"192,215"
2311,95652,sacramento,1665.0,162.0,12118,"1,584,288"
2312,95653,yolo,682.0,,1678,"220,544"
2313,95654,amador,,,111,"41,811"
2314,95655,sacramento,5029.0,159.0,12118,"1,584,288"
2315,95656,el dorado,,14.0,1472,"192,215"
2316,95658,placer,6197.0,240.0,4515,"423,561"
2317,95659,sutter,673.0,6.0,314,"97,948"
2318,95660,sacramento,35668.0,369.0,12118,"1,584,288"
2319,95661,placer,32599.0,1259.0,4515,"423,561"
2320,95662,sacramento,31895.0,656.0,12118,"1,584,288"
2321,95663,placer,3126.0,128.0,4515,"423,561"
2322,95664,el dorado,1261.0,41.0,1472,"192,215"
2323,95665,amador,4903.0,48.0,111,"41,811"
2324,95666,amador,6089.0,62.0,111,"41,811"
2325,95666,el dorado,6089.0,62.0,1472,"192,215"
2326,95667,el dorado,36286.0,685.0,1472,"192,215"
2327,95668,sutter,540.0,9.0,314,"97,948"
2328,95668,placer,540.0,9.0,4515,"423,561"
2329,95669,amador,2359.0,48.0,111,"41,811"
2330,95670,sacramento,59314.0,1450.0,12118,"1,584,288"
2331,95671,sacramento,4188.0,,12118,"1,584,288"
2332,95672,el dorado,5630.0,147.0,1472,"192,215"
2333,95673,sacramento,16935.0,220.0,12118,"1,584,288"
2334,95674,sutter,992.0,8.0,314,"97,948"
2335,95675,amador,345.0,1.0,111,"41,811"
2336,95676,sutter,91.0,1.0,314,"97,948"
2337,95677,placer,28873.0,1144.0,4515,"423,561"
2338,95678,placer,45744.0,1140.0,4515,"423,561"
2339,95678,sacramento,45744.0,1140.0,12118,"1,584,288"
2340,95679,yolo,113.0,4.0,1678,"220,544"
2341,95680,sacramento,10.0,2.0,12118,"1,584,288"
2342,95681,placer,1525.0,15.0,4515,"423,561"
2343,95682,el dorado,29249.0,856.0,1472,"192,215"
2344,95683,sacramento,6128.0,281.0,12118,"1,584,288"
2345,95684,el dorado,2637.0,53.0,1472,"192,215"
2346,95685,amador,4611.0,105.0,111,"41,811"
2347,95686,san joaquin,1123.0,14.0,6359,"800,965"
2348,95687,solano,69741.0,1550.0,3350,"449,218"
2349,95688,solano,39216.0,1128.0,3350,"449,218"
2350,95689,amador,1065.0,20.0,111,"41,811"
2351,95690,sacramento,1793.0,48.0,12118,"1,584,288"
2352,95690,solano,1793.0,48.0,3350,"449,218"
2353,95690,san joaquin,1793.0,48.0,6359,"800,965"
2354,95691,yolo,39894.0,1302.0,1678,"220,544"
2355,95692,yuba,4966.0,50.0,237,"85,722"
2356,95692,sutter,4966.0,50.0,314,"97,948"
2357,95693,sacramento,7623.0,231.0,12118,"1,584,288"
2358,95694,yolo,10156.0,238.0,1678,"220,544"
2359,95694,solano,10156.0,238.0,3350,"449,218"
2360,95695,yolo,38787.0,545.0,1678,"220,544"
2361,95696,solano,,14.0,3350,"449,218"
2362,95697,yolo,264.0,3.0,1678,"220,544"
2363,95698,yolo,255.0,5.0,1678,"220,544"
2364,95699,amador,86.0,2.0,111,"41,811"
2365,95701,placer,1077.0,12.0,4515,"423,561"
2366,95703,placer,2099.0,38.0,4515,"423,561"
2367,95709,el dorado,5844.0,89.0,1472,"192,215"
2368,95712,nevada,,7.0,519,"102,037"
2369,95713,placer,10471.0,167.0,4515,"423,561"
2370,95714,placer,383.0,3.0,4515,"423,561"
2371,95715,placer,85.0,3.0,4515,"423,561"
2372,95717,placer,111.0,1.0,4515,"423,561"
2373,95720,el dorado,52.0,3.0,1472,"192,215"
2374,95721,el dorado,0.0,,1472,"192,215"
2375,95722,placer,4439.0,205.0,4515,"423,561"
2376,95724,nevada,,7.0,519,"102,037"
2377,95726,el dorado,8229.0,107.0,1472,"192,215"
2378,95728,nevada,593.0,21.0,519,"102,037"
2379,95728,placer,593.0,21.0,4515,"423,561"
2380,95735,el dorado,54.0,4.0,1472,"192,215"
2381,95736,placer,187.0,13.0,4515,"423,561"
2382,95741,sacramento,,6.0,12118,"1,584,288"
2383,95742,sacramento,16287.0,1261.0,12118,"1,584,288"
2384,95746,placer,22549.0,1646.0,4515,"423,561"
2385,95747,placer,78987.0,4223.0,4515,"423,561"
2386,95757,sacramento,54535.0,3132.0,12118,"1,584,288"
2387,95758,sacramento,65999.0,2117.0,12118,"1,584,288"
2388,95759,sacramento,,7.0,12118,"1,584,288"
2389,95762,el dorado,47262.0,3527.0,1472,"192,215"
2390,95763,sacramento,,13.0,12118,"1,584,288"
2391,95765,placer,43225.0,2175.0,4515,"423,561"
2392,95776,yolo,27189.0,826.0,1678,"220,544"
2393,95798,yolo,,4.0,1678,"220,544"
2394,95799,yolo,,,1678,"220,544"
2395,95811,sacramento,8487.0,392.0,12118,"1,584,288"
2396,95812,sacramento,,23.0,12118,"1,584,288"
2397,95813,sacramento,,2.0,12118,"1,584,288"
2398,95814,sacramento,12355.0,550.0,12118,"1,584,288"
2399,95815,sacramento,26511.0,235.0,12118,"1,584,288"
2400,95816,sacramento,19079.0,1410.0,12118,"1,584,288"
2401,95817,sacramento,14123.0,343.0,12118,"1,584,288"
2402,95818,sacramento,22798.0,1183.0,12118,"1,584,288"
2403,95819,sacramento,20173.0,979.0,12118,"1,584,288"
2404,95820,sacramento,35359.0,503.0,12118,"1,584,288"
2405,95821,sacramento,38372.0,658.0,12118,"1,584,288"
2406,95822,sacramento,46269.0,935.0,12118,"1,584,288"
2407,95823,sacramento,83254.0,763.0,12118,"1,584,288"
2408,95824,sacramento,32432.0,243.0,12118,"1,584,288"
2409,95825,sacramento,37077.0,636.0,12118,"1,584,288"
2410,95826,sacramento,40500.0,649.0,12118,"1,584,288"
2411,95827,sacramento,21032.0,451.0,12118,"1,584,288"
2412,95828,sacramento,60532.0,1023.0,12118,"1,584,288"
2413,95829,sacramento,31370.0,1451.0,12118,"1,584,288"
2414,95830,sacramento,592.0,33.0,12118,"1,584,288"
2415,95831,sacramento,44366.0,1513.0,12118,"1,584,288"
2416,95832,sacramento,12973.0,124.0,12118,"1,584,288"
2417,95833,sacramento,40205.0,793.0,12118,"1,584,288"
2418,95834,sacramento,35062.0,1977.0,12118,"1,584,288"
2419,95835,sacramento,41678.0,1963.0,12118,"1,584,288"
2420,95836,sutter,,1.0,314,"97,948"
2421,95837,sacramento,263.0,21.0,12118,"1,584,288"
2422,95837,sutter,263.0,21.0,314,"97,948"
2423,95838,sacramento,40295.0,404.0,12118,"1,584,288"
2424,95840,sacramento,,,12118,"1,584,288"
2425,95841,sacramento,21232.0,323.0,12118,"1,584,288"
2426,95842,sacramento,35031.0,473.0,12118,"1,584,288"
2427,95843,sacramento,48321.0,1224.0,12118,"1,584,288"
2428,95851,sacramento,,2.0,12118,"1,584,288"
2429,95852,sacramento,,7.0,12118,"1,584,288"
2430,95853,sacramento,,1.0,12118,"1,584,288"
2431,95860,sacramento,,4.0,12118,"1,584,288"
2432,95864,sacramento,25137.0,1185.0,12118,"1,584,288"
2433,95865,sacramento,,8.0,12118,"1,584,288"
2434,95866,sacramento,,5.0,12118,"1,584,288"
2435,95867,sacramento,,,12118,"1,584,288"
2436,95894,sacramento,,,12118,"1,584,288"
2438,95901,yuba,36807.0,302.0,237,"85,722"
2439,95901,butte,36807.0,302.0,580,"207,172"
2440,95903,yuba,2072.0,25.0,237,"85,722"
2441,95910,sierra,35.0,1.0,3,"3,200"
2442,95912,colusa,5048.0,44.0,28,"22,037"
2443,95912,yolo,5048.0,44.0,1678,"220,544"
2444,95913,glenn,266.0,2.0,40,"28,129"
2445,95914,butte,459.0,8.0,580,"207,172"
2446,95914,yuba,459.0,8.0,237,"85,722"
2447,95915,plumas,0.0,,32,"19,131"
2448,95916,butte,765.0,4.0,580,"207,172"
2449,95917,butte,3561.0,25.0,580,"207,172"
2450,95918,yuba,1842.0,29.0,237,"85,722"
2451,95919,yuba,1110.0,7.0,237,"85,722"
2452,95920,glenn,171.0,3.0,40,"28,129"
2453,95922,yuba,495.0,3.0,237,"85,722"
2454,95922,sierra,495.0,3.0,3,"3,200"
2455,95923,plumas,60.0,,32,"19,131"
2456,95924,nevada,,3.0,519,"102,037"
2457,95925,yuba,219.0,2.0,237,"85,722"
2458,95926,butte,42143.0,458.0,580,"207,172"
2459,95927,butte,,15.0,580,"207,172"
2460,95928,butte,37533.0,610.0,580,"207,172"
2461,95929,butte,0.0,,580,"207,172"
2462,95930,butte,412.0,,580,"207,172"
2463,95930,yuba,412.0,,237,"85,722"
2464,95932,colusa,7672.0,39.0,28,"22,037"
2465,95934,plumas,57.0,3.0,32,"19,131"
2466,95935,yuba,564.0,6.0,237,"85,722"
2467,95936,sierra,191.0,1.0,3,"3,200"
2468,95937,yolo,996.0,10.0,1678,"220,544"
2469,95938,butte,4327.0,59.0,580,"207,172"
2470,95939,glenn,323.0,,40,"28,129"
2471,95939,colusa,323.0,,28,"22,037"
2472,95940,butte,,1.0,580,"207,172"
2473,95941,butte,342.0,4.0,580,"207,172"
2474,95941,yuba,342.0,4.0,237,"85,722"
2475,95942,butte,2190.0,33.0,580,"207,172"
2476,95943,glenn,536.0,5.0,40,"28,129"
2477,95944,sierra,91.0,,3,"3,200"
2478,95945,nevada,27675.0,395.0,519,"102,037"
2479,95946,nevada,9448.0,225.0,519,"102,037"
2480,95947,plumas,1105.0,5.0,32,"19,131"
2481,95948,butte,11118.0,58.0,580,"207,172"
2482,95948,sutter,11118.0,58.0,314,"97,948"
2483,95949,nevada,20709.0,379.0,519,"102,037"
2484,95950,colusa,452.0,3.0,28,"22,037"
2485,95951,glenn,2743.0,14.0,40,"28,129"
2486,95953,sutter,10945.0,102.0,314,"97,948"
2487,95954,butte,8488.0,40.0,580,"207,172"
2488,95955,colusa,1311.0,3.0,28,"22,037"
2489,95956,plumas,486.0,1.0,32,"19,131"
2490,95957,sutter,770.0,7.0,314,"97,948"
2491,95957,colusa,770.0,7.0,28,"22,037"
2492,95958,butte,0.0,,580,"207,172"
2493,95959,nevada,18017.0,518.0,519,"102,037"
2494,95960,nevada,568.0,15.0,519,"102,037"
2495,95960,sierra,568.0,15.0,3,"3,200"
2496,95960,yuba,568.0,15.0,237,"85,722"
2497,95961,yuba,33439.0,492.0,237,"85,722"
2498,95962,yuba,1136.0,21.0,237,"85,722"
2499,95963,glenn,16483.0,94.0,40,"28,129"
2500,95963,tehama,16483.0,94.0,110,"64,896"
2501,95965,butte,20854.0,116.0,580,"207,172"
2502,95966,butte,29335.0,192.0,580,"207,172"
2503,95966,yuba,29335.0,192.0,237,"85,722"
2504,95967,butte,,3.0,580,"207,172"
2505,95968,butte,1346.0,3.0,580,"207,172"
2506,95969,butte,7804.0,111.0,580,"207,172"
2507,95970,glenn,494.0,3.0,40,"28,129"
2508,95970,colusa,494.0,3.0,28,"22,037"
2509,95971,plumas,6288.0,44.0,32,"19,131"
2510,95972,yuba,0.0,1.0,237,"85,722"
2511,95973,butte,37977.0,614.0,580,"207,172"
2512,95973,tehama,37977.0,614.0,110,"64,896"
2513,95974,butte,93.0,1.0,580,"207,172"
2514,95975,nevada,1615.0,39.0,519,"102,037"
2515,95976,butte,,,580,"207,172"
2516,95977,nevada,1738.0,23.0,519,"102,037"
2517,95977,yuba,1738.0,23.0,237,"85,722"
2518,95978,butte,283.0,1.0,580,"207,172"
2519,95979,colusa,475.0,3.0,28,"22,037"
2520,95980,plumas,,,32,"19,131"
2521,95981,yuba,60.0,,237,"85,722"
2522,95981,plumas,60.0,,32,"19,131"
2523,95982,sutter,2971.0,24.0,314,"97,948"
2524,95983,plumas,360.0,7.0,32,"19,131"
2525,95984,plumas,209.0,,32,"19,131"
2526,95986,nevada,110.0,,519,"102,037"
2527,95987,colusa,6489.0,29.0,28,"22,037"
2528,95988,glenn,9060.0,55.0,40,"28,129"
2529,95988,colusa,9060.0,55.0,28,"22,037"
2530,95991,sutter,42490.0,376.0,314,"97,948"
2531,95992,sutter,,15.0,314,"97,948"
2532,95993,sutter,38957.0,603.0,314,"97,948"
2533,96001,shasta,34109.0,543.0,477,"180,366"
2534,96002,shasta,34023.0,388.0,477,"180,366"
2535,96003,shasta,44068.0,503.0,477,"180,366"
2536,96006,modoc,513.0,2.0,3,"8,500"
2537,96007,shasta,25009.0,126.0,477,"180,366"
2538,96007,tehama,25009.0,126.0,110,"64,896"
2539,96008,shasta,1086.0,19.0,477,"180,366"
2540,96009,lassen,380.0,,22,"28,861"
2541,96010,trinity,119.0,,16,"15,670"
2542,96011,shasta,157.0,1.0,477,"180,366"
2543,96013,shasta,3929.0,12.0,477,"180,366"
2544,96014,siskiyou,285.0,1.0,62,"42,905"
2545,96015,modoc,523.0,4.0,3,"8,500"
2546,96016,shasta,297.0,,477,"180,366"
2547,96017,shasta,132.0,3.0,477,"180,366"
2548,96019,shasta,10413.0,79.0,477,"180,366"
2549,96020,plumas,2404.0,13.0,32,"19,131"
2550,96021,tehama,15076.0,93.0,110,"64,896"
2551,96022,tehama,16497.0,141.0,110,"64,896"
2552,96022,shasta,16497.0,141.0,477,"180,366"
2553,96023,siskiyou,1128.0,,62,"42,905"
2554,96024,trinity,1029.0,13.0,16,"15,670"
2555,96025,siskiyou,2150.0,11.0,62,"42,905"
2556,96025,shasta,2150.0,11.0,477,"180,366"
2557,96027,siskiyou,1872.0,5.0,62,"42,905"
2558,96028,shasta,1667.0,9.0,477,"180,366"
2559,96029,tehama,117.0,1.0,110,"64,896"
2560,96031,siskiyou,70.0,1.0,62,"42,905"
2561,96032,siskiyou,2629.0,14.0,62,"42,905"
2562,96033,shasta,245.0,1.0,477,"180,366"
2563,96034,siskiyou,325.0,1.0,62,"42,905"
2564,96035,tehama,3968.0,13.0,110,"64,896"
2565,96037,siskiyou,131.0,2.0,62,"42,905"
2566,96038,siskiyou,399.0,2.0,62,"42,905"
2567,96039,siskiyou,647.0,2.0,62,"42,905"
2568,96040,shasta,88.0,2.0,477,"180,366"
2569,96041,trinity,3413.0,9.0,16,"15,670"
2570,96044,siskiyou,1181.0,4.0,62,"42,905"
2571,96046,trinity,410.0,1.0,16,"15,670"
2572,96047,shasta,857.0,9.0,477,"180,366"
2573,96048,trinity,1197.0,5.0,16,"15,670"
2574,96049,shasta,,8.0,477,"180,366"
2575,96050,siskiyou,369.0,3.0,62,"42,905"
2576,96051,shasta,885.0,13.0,477,"180,366"
2577,96052,trinity,2817.0,17.0,16,"15,670"
2578,96054,modoc,242.0,,3,"8,500"
2579,96055,tehama,3404.0,26.0,110,"64,896"
2580,96056,shasta,1535.0,7.0,477,"180,366"
2581,96056,lassen,1535.0,7.0,22,"28,861"
2582,96056,modoc,1535.0,7.0,3,"8,500"
2583,96057,siskiyou,1076.0,11.0,62,"42,905"
2584,96058,siskiyou,706.0,,62,"42,905"
2585,96059,tehama,731.0,1.0,110,"64,896"
2586,96059,shasta,731.0,1.0,477,"180,366"
2587,96061,tehama,38.0,,110,"64,896"
2588,96062,shasta,1074.0,15.0,477,"180,366"
2589,96063,tehama,107.0,1.0,110,"64,896"
2590,96064,siskiyou,4696.0,16.0,62,"42,905"
2591,96065,shasta,346.0,2.0,477,"180,366"
2592,96067,siskiyou,7800.0,132.0,62,"42,905"
2593,96068,lassen,152.0,,22,"28,861"
2594,96069,shasta,1371.0,14.0,477,"180,366"
2595,96071,shasta,17.0,,477,"180,366"
2596,96073,shasta,5633.0,80.0,477,"180,366"
2597,96074,tehama,225.0,,110,"64,896"
2598,96075,tehama,330.0,2.0,110,"64,896"
2599,96076,trinity,140.0,,16,"15,670"
2600,96076,shasta,140.0,,477,"180,366"
2601,96076,tehama,140.0,,110,"64,896"
2602,96078,tehama,95.0,1.0,110,"64,896"
2603,96080,tehama,31149.0,197.0,110,"64,896"
2604,96084,shasta,760.0,3.0,477,"180,366"
2605,96085,siskiyou,65.0,1.0,62,"42,905"
2606,96086,siskiyou,307.0,,62,"42,905"
2607,96087,shasta,819.0,9.0,477,"180,366"
2608,96088,shasta,4552.0,31.0,477,"180,366"
2609,96089,shasta,,2.0,477,"180,366"
2610,96090,tehama,395.0,2.0,110,"64,896"
2611,96091,trinity,761.0,2.0,16,"15,670"
2612,96092,tehama,511.0,2.0,110,"64,896"
2613,96093,trinity,3626.0,35.0,16,"15,670"
2614,96094,siskiyou,6674.0,57.0,62,"42,905"
2615,96095,shasta,,,477,"180,366"
2616,96096,shasta,717.0,11.0,477,"180,366"
2617,96097,siskiyou,10220.0,37.0,62,"42,905"
2618,96099,shasta,,10.0,477,"180,366"
2619,96101,modoc,4868.0,5.0,3,"8,500"
2620,96103,plumas,1301.0,9.0,32,"19,131"
2621,96104,modoc,883.0,1.0,3,"8,500"
2622,96105,plumas,493.0,1.0,32,"19,131"
2623,96106,plumas,359.0,6.0,32,"19,131"
2624,96107,mono,668.0,6.0,54,"13,066"
2625,96108,modoc,103.0,1.0,3,"8,500"
2626,96109,lassen,1182.0,2.0,22,"28,861"
2627,96110,modoc,82.0,,3,"8,500"
2628,96111,nevada,22.0,1.0,519,"102,037"
2629,96112,modoc,172.0,,3,"8,500"
2630,96113,lassen,2310.0,,22,"28,861"
2631,96114,lassen,2797.0,8.0,22,"28,861"
2632,96114,plumas,2797.0,8.0,32,"19,131"
2633,96115,modoc,109.0,,3,"8,500"
2634,96116,modoc,0.0,,3,"8,500"
2635,96117,lassen,249.0,1.0,22,"28,861"
2636,96118,sierra,1492.0,8.0,3,"3,200"
2637,96119,lassen,28.0,,22,"28,861"
2638,96120,alpine,1273.0,20.0,7,"1,141"
2639,96121,lassen,169.0,,22,"28,861"
2640,96122,plumas,4492.0,24.0,32,"19,131"
2641,96123,lassen,77.0,,22,"28,861"
2642,96124,sierra,253.0,2.0,3,"3,200"
2643,96125,sierra,226.0,4.0,3,"3,200"
2644,96126,sierra,233.0,3.0,3,"3,200"
2645,96127,lassen,,1.0,22,"28,861"
2646,96128,lassen,642.0,2.0,22,"28,861"
2647,96129,plumas,411.0,2.0,32,"19,131"
2648,96130,lassen,20892.0,34.0,22,"28,861"
2649,96132,lassen,17.0,,22,"28,861"
2650,96133,mono,242.0,2.0,54,"13,066"
2651,96134,modoc,2347.0,3.0,3,"8,500"
2652,96134,siskiyou,2347.0,3.0,62,"42,905"
2653,96135,plumas,114.0,,32,"19,131"
2654,96136,lassen,74.0,,22,"28,861"
2655,96137,plumas,2717.0,18.0,32,"19,131"
2656,96137,lassen,2717.0,18.0,22,"28,861"
2657,96140,placer,1099.0,38.0,4515,"423,561"
2658,96141,placer,621.0,14.0,4515,"423,561"
2659,96141,el dorado,621.0,14.0,1472,"192,215"
2660,96142,el dorado,821.0,17.0,1472,"192,215"
2661,96142,placer,821.0,17.0,4515,"423,561"
2662,96143,placer,2852.0,28.0,4515,"423,561"
2663,96145,placer,3291.0,112.0,4515,"423,561"
2664,96146,placer,1120.0,46.0,4515,"423,561"
2665,96148,placer,462.0,20.0,4515,"423,561"
2666,96150,el dorado,29527.0,308.0,1472,"192,215"
2667,96151,el dorado,,11.0,1472,"192,215"
2668,96155,el dorado,0.0,7.0,1472,"192,215"
2669,96158,el dorado,,16.0,1472,"192,215"
2670,96160,nevada,,22.0,519,"102,037"
2671,96161,nevada,19231.0,747.0,519,"102,037"
2672,96161,placer,19231.0,747.0,4515,"423,561"
2673,96162,nevada,,14.0,519,"102,037"
