Data Year,Fuel Type,ZIP,Number of Vehicles
2023,Battery Electric (BEV),95681,14
2023,Battery Electric (BEV),95682,560
2023,Battery Electric (BEV),95683,220
2023,Battery Electric (BEV),95684,34
2023,Battery Electric (BEV),95685,74
2023,Battery Electric (BEV),95686,11
2023,Battery Electric (BEV),95687,1089
2023,Battery Electric (BEV),95688,816
2023,Battery Electric (BEV),95689,14
2023,Battery Electric (BEV),95690,36
2023,Battery Electric (BEV),95691,921
2023,Battery Electric (BEV),95692,29
2023,Battery Electric (BEV),95693,163
2023,Battery Electric (BEV),95694,163
2023,Battery Electric (BEV),95695,344
2023,Battery Electric (BEV),95696,8
2023,Battery Electric (BEV),95697,1
2023,Battery Electric (BEV),95698,4
2023,Battery Electric (BEV),95699,2
2023,Battery Electric (BEV),95701,6
2023,Battery Electric (BEV),95703,24
2023,Battery Electric (BEV),95709,61
2023,Battery Electric (BEV),95712,5
2023,Battery Electric (BEV),95713,107
2023,Battery Electric (BEV),95714,1
2023,Battery Electric (BEV),95715,2
2023,Battery Electric (BEV),95720,2
2023,Battery Electric (BEV),95722,141
2023,Battery Electric (BEV),95724,5
2023,Battery Electric (BEV),95726,63
2023,Battery Electric (BEV),95728,17
2023,Battery Electric (BEV),95735,2
2023,Battery Electric (BEV),95736,8
2023,Battery Electric (BEV),95741,3
2023,Battery Electric (BEV),95742,1001
2023,Battery Electric (BEV),95746,1245
2023,Battery Electric (BEV),95747,3295
2023,Battery Electric (BEV),95757,2557
2023,Battery Electric (BEV),95758,1571
2023,Battery Electric (BEV),95759,1
2023,Battery Electric (BEV),95762,2729
2023,Battery Electric (BEV),95763,8
2023,Battery Electric (BEV),95765,1656
2023,Battery Electric (BEV),95776,593
2023,Battery Electric (BEV),95798,4
2023,Battery Electric (BEV),95811,208
2023,Battery Electric (BEV),95812,12
2023,Battery Electric (BEV),95813,2
2023,Battery Electric (BEV),95814,326
2023,Battery Electric (BEV),95815,137
2023,Battery Electric (BEV),95816,1025
2023,Battery Electric (BEV),95817,228
2023,Battery Electric (BEV),95818,763
2023,Battery Electric (BEV),95819,705
2023,Battery Electric (BEV),95820,314
2023,Battery Electric (BEV),95821,383
2023,Battery Electric (BEV),95822,655
2023,Battery Electric (BEV),95823,495
2023,Battery Electric (BEV),95824,163
2023,Battery Electric (BEV),95825,388
2023,Battery Electric (BEV),95826,430
2023,Battery Electric (BEV),95827,283
2023,Battery Electric (BEV),95828,738
2023,Battery Electric (BEV),95829,1148
2023,Battery Electric (BEV),95830,26
2023,Battery Electric (BEV),95831,1105
2023,Battery Electric (BEV),95832,81
2023,Battery Electric (BEV),95833,556
2023,Battery Electric (BEV),95834,1232
2023,Battery Electric (BEV),95835,1530
2023,Battery Electric (BEV),95836,1
2023,Battery Electric (BEV),95837,21
2023,Battery Electric (BEV),95838,262
2023,Battery Electric (BEV),95841,170
2023,Battery Electric (BEV),95842,256
2023,Battery Electric (BEV),95843,795
2023,Battery Electric (BEV),95851,2
2023,Battery Electric (BEV),95852,5
2023,Battery Electric (BEV),95853,1
2023,Battery Electric (BEV),95860,1
2023,Battery Electric (BEV),95864,880
2023,Battery Electric (BEV),95865,5
2023,Battery Electric (BEV),95866,4
2023,Battery Electric (BEV),95899,6
2023,Battery Electric (BEV),95901,183
2023,Battery Electric (BEV),95903,16
2023,Battery Electric (BEV),95912,27
2023,Battery Electric (BEV),95914,3
2023,Battery Electric (BEV),95916,3
2023,Battery Electric (BEV),95917,17
2023,Battery Electric (BEV),95918,19
2023,Battery Electric (BEV),95919,3
2023,Battery Electric (BEV),95920,2
2023,Battery Electric (BEV),95922,2
2023,Battery Electric (BEV),95924,2
2023,Battery Electric (BEV),95925,1
2023,Battery Electric (BEV),95926,276
2023,Battery Electric (BEV),95927,9
2023,Battery Electric (BEV),95928,397
2023,Battery Electric (BEV),95932,19
2023,Battery Electric (BEV),95934,1
2023,Battery Electric (BEV),95935,1
2023,Battery Electric (BEV),95936,1
2023,Battery Electric (BEV),95937,6
2023,Battery Electric (BEV),95938,46
2023,Battery Electric (BEV),95940,1
2023,Battery Electric (BEV),95941,1
2023,Battery Electric (BEV),95942,24
2023,Battery Electric (BEV),95943,5
2023,Battery Electric (BEV),95945,246
2023,Battery Electric (BEV),95946,144
2023,Battery Electric (BEV),95947,2
2023,Battery Electric (BEV),95948,40
2023,Battery Electric (BEV),95949,234
2023,Battery Electric (BEV),95950,2
2023,Battery Electric (BEV),95951,10
2023,Battery Electric (BEV),95953,76
2023,Battery Electric (BEV),95954,19
2023,Battery Electric (BEV),95955,1
2023,Battery Electric (BEV),95956,1
2023,Battery Electric (BEV),95957,7
2023,Battery Electric (BEV),95959,334
2023,Battery Electric (BEV),95960,8
2023,Battery Electric (BEV),95961,352
2023,Battery Electric (BEV),95962,12
2023,Battery Electric (BEV),95963,51
2023,Battery Electric (BEV),95965,60
2023,Battery Electric (BEV),95966,96
2023,Battery Electric (BEV),95967,3
2023,Battery Electric (BEV),95968,1
2023,Battery Electric (BEV),95969,65
2023,Battery Electric (BEV),95970,2
2023,Battery Electric (BEV),95971,26
2023,Battery Electric (BEV),95972,1
2023,Battery Electric (BEV),95973,384
2023,Battery Electric (BEV),95974,1
2023,Battery Electric (BEV),95975,23
2023,Battery Electric (BEV),95977,12
2023,Battery Electric (BEV),95979,2
2023,Battery Electric (BEV),95982,14
2023,Battery Electric (BEV),95983,5
2023,Battery Electric (BEV),95987,17
2023,Battery Electric (BEV),95988,33
2023,Battery Electric (BEV),95991,265
2023,Battery Electric (BEV),95992,10
2023,Battery Electric (BEV),95993,461
2023,Battery Electric (BEV),96001,332
2023,Battery Electric (BEV),96002,240
2023,Battery Electric (BEV),96003,310
2023,Battery Electric (BEV),96007,79
2023,Battery Electric (BEV),96008,10
2023,Battery Electric (BEV),96011,1
2023,Battery Electric (BEV),96013,4
2023,Battery Electric (BEV),96014,1
2023,Battery Electric (BEV),96015,3
2023,Battery Electric (BEV),96017,2
2023,Battery Electric (BEV),96019,46
2023,Battery Electric (BEV),96020,6
2023,Battery Electric (BEV),96021,48
2023,Battery Electric (BEV),96022,91
2023,Battery Electric (BEV),96024,8
2023,Battery Electric (BEV),96025,8
2023,Battery Electric (BEV),96027,4
2023,Battery Electric (BEV),96028,8
2023,Battery Electric (BEV),96029,1
2023,Battery Electric (BEV),96032,9
2023,Battery Electric (BEV),96033,1
2023,Battery Electric (BEV),96035,11
2023,Battery Electric (BEV),96037,1
2023,Battery Electric (BEV),96038,2
2023,Battery Electric (BEV),96039,1
2023,Battery Electric (BEV),96041,7
2023,Battery Electric (BEV),96044,4
2023,Battery Electric (BEV),96047,4
2023,Battery Electric (BEV),96048,2
2023,Battery Electric (BEV),96049,3
2023,Battery Electric (BEV),96050,1
2023,Battery Electric (BEV),96051,12
2023,Battery Electric (BEV),96052,10
2023,Battery Electric (BEV),96055,16
2023,Battery Electric (BEV),96056,5
2023,Battery Electric (BEV),96057,4
2023,Battery Electric (BEV),96059,1
2023,Battery Electric (BEV),96062,7
2023,Battery Electric (BEV),96063,1
2023,Battery Electric (BEV),96064,6
2023,Battery Electric (BEV),96067,78
2023,Battery Electric (BEV),96069,8
2023,Battery Electric (BEV),96073,51
2023,Battery Electric (BEV),96080,112
2023,Battery Electric (BEV),96084,2
2023,Battery Electric (BEV),96085,1
2023,Battery Electric (BEV),96087,7
2023,Battery Electric (BEV),96088,20
2023,Battery Electric (BEV),96089,1
2023,Battery Electric (BEV),96090,1
2023,Battery Electric (BEV),96091,1
2023,Battery Electric (BEV),96092,1
2023,Battery Electric (BEV),96093,18
2023,Battery Electric (BEV),96094,29
2023,Battery Electric (BEV),96096,7
2023,Battery Electric (BEV),96097,29
2023,Battery Electric (BEV),96099,6
2023,Battery Electric (BEV),96103,6
2023,Battery Electric (BEV),96105,1
2023,Battery Electric (BEV),96106,4
2023,Battery Electric (BEV),96107,5
2023,Battery Electric (BEV),96108,1
2023,Battery Electric (BEV),96109,1
2023,Battery Electric (BEV),96111,1
2023,Battery Electric (BEV),96114,2
2023,Battery Electric (BEV),96117,1
2023,Battery Electric (BEV),96118,5
2023,Battery Electric (BEV),96120,12
2023,Battery Electric (BEV),96122,17
2023,Battery Electric (BEV),96124,2
2023,Battery Electric (BEV),96125,3
2023,Battery Electric (BEV),96126,3
2023,Battery Electric (BEV),96128,1
2023,Battery Electric (BEV),96129,1
2023,Battery Electric (BEV),96130,13
2023,Battery Electric (BEV),96134,3
2023,Battery Electric (BEV),96137,13
2023,Battery Electric (BEV),96140,25
2023,Battery Electric (BEV),96141,10
2023,Battery Electric (BEV),96142,10
2023,Battery Electric (BEV),96143,25
2023,Battery Electric (BEV),96145,81
2023,Battery Electric (BEV),96146,35
2023,Battery Electric (BEV),96148,16
2023,Battery Electric (BEV),96150,209
2023,Battery Electric (BEV),96151,6
2023,Battery Electric (BEV),96155,3
2023,Battery Electric (BEV),96158,8
2023,Battery Electric (BEV),96160,12
2023,Battery Electric (BEV),96161,584
2023,Battery Electric (BEV),96162,7
2023,Battery Electric (BEV),99999,12305
2023,Fuel Cell (FCEV),90001,10
2023,Fuel Cell (FCEV),90002,15
2023,Fuel Cell (FCEV),90003,19
2023,Fuel Cell (FCEV),90004,27
2023,Fuel Cell (FCEV),90005,17
2023,Fuel Cell (FCEV),90006,16
2023,Fuel Cell (FCEV),90007,6
2023,Fuel Cell (FCEV),90008,9
2023,Fuel Cell (FCEV),90010,3
2023,Fuel Cell (FCEV),90011,15
2023,Fuel Cell (FCEV),90012,13
2023,Fuel Cell (FCEV),90013,5
2023,Fuel Cell (FCEV),90015,10
2023,Fuel Cell (FCEV),90016,15
2023,Fuel Cell (FCEV),90017,12
2023,Fuel Cell (FCEV),90018,17
2023,Fuel Cell (FCEV),90019,17
2023,Fuel Cell (FCEV),90020,14
2023,Fuel Cell (FCEV),90021,5
2023,Fuel Cell (FCEV),90022,11
2023,Fuel Cell (FCEV),90023,9
2023,Fuel Cell (FCEV),90024,21
2023,Fuel Cell (FCEV),90025,33
2023,Fuel Cell (FCEV),90026,15
2023,Fuel Cell (FCEV),90027,22
2023,Fuel Cell (FCEV),90028,25
2023,Fuel Cell (FCEV),90029,13
2023,Fuel Cell (FCEV),90031,16
2023,Fuel Cell (FCEV),90032,21
2023,Fuel Cell (FCEV),90033,8
2023,Fuel Cell (FCEV),90034,23
2023,Fuel Cell (FCEV),90035,27
2023,Fuel Cell (FCEV),90036,22
2023,Fuel Cell (FCEV),90037,15
2023,Fuel Cell (FCEV),90038,14
2023,Fuel Cell (FCEV),90039,12
2023,Fuel Cell (FCEV),90040,2
2023,Fuel Cell (FCEV),90041,12
2023,Fuel Cell (FCEV),90042,27
2023,Fuel Cell (FCEV),90043,16
2023,Fuel Cell (FCEV),90044,24
2023,Fuel Cell (FCEV),90045,30
2023,Fuel Cell (FCEV),90046,40
2023,Fuel Cell (FCEV),90047,17
2023,Fuel Cell (FCEV),90048,11
2023,Fuel Cell (FCEV),90049,29
2023,Fuel Cell (FCEV),90056,7
2023,Fuel Cell (FCEV),90057,8
2023,Fuel Cell (FCEV),90058,2
2023,Fuel Cell (FCEV),90059,11
2023,Fuel Cell (FCEV),90060,1
2023,Fuel Cell (FCEV),90061,5
2023,Fuel Cell (FCEV),90062,7
2023,Fuel Cell (FCEV),90063,7
2023,Fuel Cell (FCEV),90064,25
2023,Fuel Cell (FCEV),90065,22
2023,Fuel Cell (FCEV),90066,27
2023,Fuel Cell (FCEV),90067,3
2023,Fuel Cell (FCEV),90068,21
2023,Fuel Cell (FCEV),90069,12
2023,Fuel Cell (FCEV),90077,8
2023,Fuel Cell (FCEV),90094,7
2023,Fuel Cell (FCEV),90201,15
2023,Fuel Cell (FCEV),90209,1
2023,Fuel Cell (FCEV),90210,16
2023,Fuel Cell (FCEV),90211,9
2023,Fuel Cell (FCEV),90212,12
2023,Fuel Cell (FCEV),90220,16
2023,Fuel Cell (FCEV),90221,20
2023,Fuel Cell (FCEV),90222,12
2023,Fuel Cell (FCEV),90230,14
2023,Fuel Cell (FCEV),90232,3
2023,Fuel Cell (FCEV),90240,10
2023,Fuel Cell (FCEV),90241,13
2023,Fuel Cell (FCEV),90242,14
2023,Fuel Cell (FCEV),90245,7
2023,Fuel Cell (FCEV),90247,25
2023,Fuel Cell (FCEV),90248,14
2023,Fuel Cell (FCEV),90249,19
2023,Fuel Cell (FCEV),90250,42
2023,Fuel Cell (FCEV),90251,1
2023,Fuel Cell (FCEV),90254,14
2023,Fuel Cell (FCEV),90255,16
2023,Fuel Cell (FCEV),90260,14
2023,Fuel Cell (FCEV),90262,11
2023,Fuel Cell (FCEV),90265,7
2023,Fuel Cell (FCEV),90266,17
2023,Fuel Cell (FCEV),90270,2
2023,Fuel Cell (FCEV),90272,26
2023,Fuel Cell (FCEV),90274,19
2023,Fuel Cell (FCEV),90275,45
2023,Fuel Cell (FCEV),90277,18
2023,Fuel Cell (FCEV),90278,34
2023,Fuel Cell (FCEV),90280,30
2023,Fuel Cell (FCEV),90290,7
2023,Fuel Cell (FCEV),90291,20
2023,Fuel Cell (FCEV),90292,18
2023,Fuel Cell (FCEV),90293,13
2023,Fuel Cell (FCEV),90301,11
2023,Fuel Cell (FCEV),90302,18
2023,Fuel Cell (FCEV),90303,7
2023,Fuel Cell (FCEV),90304,7
2023,Fuel Cell (FCEV),90305,3
2023,Fuel Cell (FCEV),90401,14
2023,Fuel Cell (FCEV),90402,16
2023,Fuel Cell (FCEV),90403,21
2023,Fuel Cell (FCEV),90404,19
2023,Fuel Cell (FCEV),90405,24
2023,Fuel Cell (FCEV),90501,29
2023,Fuel Cell (FCEV),90502,9
2023,Fuel Cell (FCEV),90503,49
2023,Fuel Cell (FCEV),90504,33
2023,Fuel Cell (FCEV),90505,27
2023,Fuel Cell (FCEV),90601,18
2023,Fuel Cell (FCEV),90602,9
2023,Fuel Cell (FCEV),90603,10
2023,Fuel Cell (FCEV),90604,13
2023,Fuel Cell (FCEV),90605,7
2023,Fuel Cell (FCEV),90606,11
2023,Fuel Cell (FCEV),90608,1
2023,Fuel Cell (FCEV),90610,1
2023,Fuel Cell (FCEV),90620,38
2023,Fuel Cell (FCEV),90621,40
2023,Fuel Cell (FCEV),90623,8
2023,Fuel Cell (FCEV),90630,62
2023,Fuel Cell (FCEV),90631,38
2023,Fuel Cell (FCEV),90638,21
2023,Fuel Cell (FCEV),90640,25
2023,Fuel Cell (FCEV),90650,41
2023,Fuel Cell (FCEV),90660,8
2023,Fuel Cell (FCEV),90670,6
2023,Fuel Cell (FCEV),90680,20
2023,Fuel Cell (FCEV),90701,10
2023,Fuel Cell (FCEV),90703,37
2023,Fuel Cell (FCEV),90706,31
2023,Fuel Cell (FCEV),90707,1
2023,Fuel Cell (FCEV),90710,18
2023,Fuel Cell (FCEV),90712,16
2023,Fuel Cell (FCEV),90713,15
2023,Fuel Cell (FCEV),90715,15
2023,Fuel Cell (FCEV),90716,9
2023,Fuel Cell (FCEV),90717,10
2023,Fuel Cell (FCEV),90720,23
2023,Fuel Cell (FCEV),90723,11
2023,Fuel Cell (FCEV),90731,24
2023,Fuel Cell (FCEV),90732,16
2023,Fuel Cell (FCEV),90740,23
2023,Fuel Cell (FCEV),90742,1
2023,Fuel Cell (FCEV),90744,21
2023,Fuel Cell (FCEV),90745,33
2023,Fuel Cell (FCEV),90746,9
2023,Fuel Cell (FCEV),90755,5
2023,Fuel Cell (FCEV),90802,15
2023,Fuel Cell (FCEV),90803,25
2023,Fuel Cell (FCEV),90804,16
2023,Fuel Cell (FCEV),90805,20
2023,Fuel Cell (FCEV),90806,18
2023,Fuel Cell (FCEV),90807,38
2023,Fuel Cell (FCEV),90808,33
2023,Fuel Cell (FCEV),90809,2
2023,Fuel Cell (FCEV),90810,17
2023,Fuel Cell (FCEV),90813,7
2023,Fuel Cell (FCEV),90814,7
2023,Fuel Cell (FCEV),90815,28
2023,Fuel Cell (FCEV),91001,18
2023,Fuel Cell (FCEV),91006,34
2023,Fuel Cell (FCEV),91007,30
2023,Fuel Cell (FCEV),91010,16
2023,Fuel Cell (FCEV),91011,32
2023,Fuel Cell (FCEV),91012,1
2023,Fuel Cell (FCEV),91016,28
2023,Fuel Cell (FCEV),91020,15
2023,Fuel Cell (FCEV),91024,7
2023,Fuel Cell (FCEV),91030,30
2023,Fuel Cell (FCEV),91040,14
2023,Fuel Cell (FCEV),91042,17
2023,Fuel Cell (FCEV),91101,10
2023,Fuel Cell (FCEV),91103,17
2023,Fuel Cell (FCEV),91104,21
2023,Fuel Cell (FCEV),91105,12
2023,Fuel Cell (FCEV),91106,18
2023,Fuel Cell (FCEV),91107,36
2023,Fuel Cell (FCEV),91108,12
2023,Fuel Cell (FCEV),91201,22
2023,Fuel Cell (FCEV),91202,22
2023,Fuel Cell (FCEV),91203,18
2023,Fuel Cell (FCEV),91204,15
2023,Fuel Cell (FCEV),91205,54
2023,Fuel Cell (FCEV),91206,34
2023,Fuel Cell (FCEV),91207,10
2023,Fuel Cell (FCEV),91208,12
2023,Fuel Cell (FCEV),91210,1
2023,Fuel Cell (FCEV),91214,36
2023,Fuel Cell (FCEV),91301,15
2023,Fuel Cell (FCEV),91302,17
2023,Fuel Cell (FCEV),91303,9
2023,Fuel Cell (FCEV),91304,23
2023,Fuel Cell (FCEV),91306,21
2023,Fuel Cell (FCEV),91307,29
2023,Fuel Cell (FCEV),91311,36
2023,Fuel Cell (FCEV),91316,13
2023,Fuel Cell (FCEV),91320,24
2023,Fuel Cell (FCEV),91321,11
2023,Fuel Cell (FCEV),91324,12
2023,Fuel Cell (FCEV),91325,22
2023,Fuel Cell (FCEV),91326,39
2023,Fuel Cell (FCEV),91331,43
2023,Fuel Cell (FCEV),91335,34
2023,Fuel Cell (FCEV),91340,10
2023,Fuel Cell (FCEV),91342,48
2023,Fuel Cell (FCEV),91343,25
2023,Fuel Cell (FCEV),91344,56
2023,Fuel Cell (FCEV),91345,15
2023,Fuel Cell (FCEV),91350,15
2023,Fuel Cell (FCEV),91351,6
2023,Fuel Cell (FCEV),91352,24
2023,Fuel Cell (FCEV),91354,11
2023,Fuel Cell (FCEV),91355,6
2023,Fuel Cell (FCEV),91356,16
2023,Fuel Cell (FCEV),91359,1
2023,Fuel Cell (FCEV),91360,20
2023,Fuel Cell (FCEV),91361,11
2023,Fuel Cell (FCEV),91362,21
2023,Fuel Cell (FCEV),91364,28
2023,Fuel Cell (FCEV),91367,52
2023,Fuel Cell (FCEV),91376,1
2023,Fuel Cell (FCEV),91377,13
2023,Fuel Cell (FCEV),91381,4
2023,Fuel Cell (FCEV),91384,7
2023,Fuel Cell (FCEV),91387,16
2023,Fuel Cell (FCEV),91390,5
2023,Fuel Cell (FCEV),91396,1
2023,Fuel Cell (FCEV),91401,28
2023,Fuel Cell (FCEV),91402,29
2023,Fuel Cell (FCEV),91403,25
2023,Fuel Cell (FCEV),91405,27
2023,Fuel Cell (FCEV),91406,25
2023,Fuel Cell (FCEV),91411,15
2023,Fuel Cell (FCEV),91423,21
2023,Fuel Cell (FCEV),91436,9
2023,Fuel Cell (FCEV),91501,25
2023,Fuel Cell (FCEV),91502,10
2023,Fuel Cell (FCEV),91504,25
2023,Fuel Cell (FCEV),91505,24
2023,Fuel Cell (FCEV),91506,10
2023,Fuel Cell (FCEV),91510,1
2023,Fuel Cell (FCEV),91601,24
2023,Fuel Cell (FCEV),91602,15
2023,Fuel Cell (FCEV),91604,20
2023,Fuel Cell (FCEV),91605,37
2023,Fuel Cell (FCEV),91606,23
2023,Fuel Cell (FCEV),91607,11
2023,Fuel Cell (FCEV),91701,6
2023,Fuel Cell (FCEV),91702,24
